row_index,column,clean_value,dirty_value,error_type
878,基站类型,4,,漏写
878,源IP,10.78.146.165,,漏写
878,源IPv6,2408:8462:3d10:50e4:1885:5bfe:f594:e786,2409:::bad-ipv6,值域错误
878,邮件中发件人信息,admin@qq.com,unknown@example,域名不完整
879,上网认证类型,9999,未知,值域错误
879,关联经度,106.437900,,漏写
879,域名,mdpi.com,mdpi。com,中英文符号混用
879,源IP,10.79.153.178,,漏写
879,用户ID,uid_100879,,漏写
880,上网认证帐号,auth_500880@access.example.cn,auth_500880@access.example.c,少写字符
880,上网认证类型,9999,,漏写
880,关联纬度,29.438000,999.999999,值域错误
880,关联经度,106.438000,"106,438000",小数点误写
880,基站类型,1,1.0,数字格式错误
880,截获时间,1766993141,1766993141x,混入字母
880,数据来源,802,未知,值域错误
880,源IP,10.80.160.191,10-80-160-191,格式错误
880,用户ID,13102661232904297,1310266123290429,少写字符
880,用户名,user_000881,user 000881,分隔符误写
880,邮件中收件人信息,208029801@qq.com,208029801 at qq.com,邮箱格式错误
881,IMEI,860000000008820,860000000008820x,混入字母
881,上网认证帐号,auth_500881@access.example.cn,,漏写
881,关联经度,106.438100,"106,438100",小数点误写
881,域名,mail1.example.cn,localhost,域名不完整
881,数据来源,802,802.0,数字格式错误
881,源IP,10.81.167.204,10-81-167-204,格式错误
881,源IPv6,2408:8462:3110:21f5:bc1f:75ff:fea4:2acf,,漏写
881,邮件中收件人信息,402627307@qq.com,402627307 at qq.com,邮箱格式错误
882,IMSI,460021000000882,460021000000882x,混入字母
882,上网认证帐号,auth_500882@access.example.cn,auth_500882@access.example.c,少写字符
882,上网认证类型,9999,,漏写
882,关联经度,106.438200,999.999999,值域错误
882,域名,mail2.example.cn,mail2。example.cn,中英文符号混用
882,基站编号,BS500000000883,BS500000000883 wrong,分隔符误写
882,源IPv6,2408:8463:1f00:dbc:c597:79ef:5f26:51aa,2408:::8463:1f00:dbc:c597:79ef:5f26:51aa,格式错误
882,用户ID,13102661995394820,,漏写
883,基站编号,BS500000000884,BS500000000884_wrong,写错内容
883,截获时间,1766995077,00000000,长度错误
883,源IP,10.83.181.230,10-83-181-230,格式错误
883,源IPv6,2409:8961:6e16:2adf:fca0:fcff:fe5b:c375,2409:::bad-ipv6,值域错误
883,用户ID,13102661470256782,,漏写
883,邮件中发件人信息,724494292@qq.com,724494292@qqcom,少写符号
884,基站类型,5,未知,值域错误
884,截获时间,1767001087,1767001087x,混入字母
884,数据来源,124,1244,重复录入
884,源IP,10.84.188.243,10.84.188.24,少写字符
884,源IPv6,2409:8961:1307:e842:8a6:58ff:fe3e:cc60,2409:::bad-ipv6,值域错误
885,关联经度,106.438500,999.999999,值域错误
885,数据来源,124,未知,值域错误
885,邮件中发件人信息,do-not-reply@archiveofourown.org,,漏写
886,关联纬度,29.438600,999.999999,值域错误
886,关联经度,106.438600,106.4386,精度缺失
886,基站编号,BS500000000887,BS500000000887_wrong,写错内容
886,截获时间,1766980942,1766980942x,混入字母
886,数据来源,144,144.0,数字格式错误
886,源IP,10.86.202.19,10.86.202.1,少写字符
886,用户ID,uid_100886,uid_100886_wrong,写错内容
886,邮件中收件人信息,receiver000887@example.cn,receiver000887@examplecn,少写符号
887,上网认证帐号,auth_500887@access.example.cn,auth 500887@access.example.cn,分隔符误写
887,关联纬度,29.438700,999.999999,值域错误
887,基站类型,3,未知,值域错误
887,数据来源,144,未知,值域错误
887,源IP,10.87.209.32,10-87-209-32,格式错误
887,源IPv6,2400:9800:762:3844:69eb:96f0:72c6:18f4,24009800:762:3844:69eb:96f0:72c6:18f4,少写分隔符
887,用户名,operations@hmsgroup.info,operations@hmsgroup.inf,少写字符
888,IMEI,860000000008895,,漏写
888,IMSI,460081000000888,46008100000088,少写数字
888,上网认证帐号,auth_500888@access.example.cn,auth_500888@access.example.c,少写字符
888,关联经度,106.438800,"106,438800",小数点误写
888,域名,mail8.example.cn,,漏写
888,截获时间,1766997986,1766997986x,混入字母
888,数据来源,802,802.0,数字格式错误
888,源IP,10.88.216.45,,漏写
888,源IPv6,2408:8463:1420:ec5:b898:30ff:febb:83dc,2408:::8463:1420:ec5:b898:30ff:febb:83dc,格式错误
888,用户ID,13102664183397704,13102664183397704 wrong,分隔符误写
888,邮件中收件人信息,3158523208@qq.com,unknown@example,域名不完整
889,IMEI,860000000008903,86000000000890,少写数字
889,上网认证类型,9999,,漏写
889,关联经度,106.438900,999.999999,值域错误
889,域名,mail9.example.cn,mail9。example.cn,中英文符号混用
889,基站类型,5,55,重复录入
889,截获时间,1766992671,00000000,长度错误
889,源IP,10.89.223.58,10-89-223-58,格式错误
889,用户ID,13102661759799899,13102661759799899 wrong,分隔符误写
889,用户名,user_000890,,漏写
890,IMEI,860000000008911,86000000000891,少写数字
890,IMSI,460001000000890,46000100000089,少写数字
890,上网认证类型,1008,10088,重复录入
890,基站编号,BS500000000891,BS50000000089,少写字符
890,截获时间,1766992817,00000000,长度错误
890,源IPv6,2409:8961:1209:445c:0:0:0:1,2409:::8961:1209:445c:0:0:0:1,格式错误
890,用户ID,uid_100890,uid 100890,分隔符误写
890,用户名,user_000891,user 000891,分隔符误写
891,IMEI,860000000008929,,漏写
891,上网认证帐号,auth_500891@access.example.cn,,漏写
891,上网认证类型,9999,99999,重复录入
891,关联纬度,29.439100,"29,439100",小数点误写
891,关联经度,106.439100,999.999999,值域错误
891,域名,logininterface.mail.10086.cn,logininterface。mail.10086.cn,中英文符号混用
891,基站编号,BS500000000892,BS500000000892_wrong,写错内容
891,源IP,10.91.237.84,10.91.237.8,少写字符
891,源IPv6,2409:8961:12a:83d8:34bb:14c4:18ac:a742,,漏写
891,邮件中发件人信息,sender000892@example.cn,sender000892 at example.cn,邮箱格式错误
892,IMEI,860000000008937,86000000000893,少写数字
892,上网认证帐号,auth_500892@access.example.cn,auth_500892@access.example.c,少写字符
892,域名,mail12.example.cn,mail12。example.cn,中英文符号混用
892,用户ID,13102663292128598,13102663292128598_wrong,写错内容
892,邮件中发件人信息,em@editorialmanager.com,unknown@example,域名不完整
893,IMEI,860000000008945,86000000000894,少写数字
893,IMSI,460031000000893,0000000000000,长度错误
893,上网认证帐号,auth_500893@access.example.cn,auth 500893@access.example.cn,分隔符误写
893,关联经度,106.439300,106.4393,精度缺失
893,基站类型,4,未知,值域错误
893,数据来源,144,1444,重复录入
893,用户ID,uid_100893,uid_100893_wrong,写错内容
894,关联纬度,29.439400,"29,439400",小数点误写
894,关联经度,106.439400,,漏写
894,域名,mail14.example.cn,,漏写
894,基站编号,BS500000000895,,漏写
894,数据来源,802,802.0,数字格式错误
894,用户ID,13102664121566590,1310266412156659,少写字符
895,上网认证帐号,auth_500895@access.example.cn,auth_500895@access.example.cn_wrong,写错内容
895,上网认证类型,9999,99999,重复录入
895,关联经度,106.439500,106.4395,精度缺失
895,基站类型,1,,漏写
895,基站编号,BS500000000896,BS500000000896 wrong,分隔符误写
895,截获时间,1767017870,1767017870x,混入字母
895,数据来源,111,未知,值域错误
895,源IPv6,2408:8262:fb2:498b:c534:ce6f:f505:3283,2409:::bad-ipv6,值域错误
895,用户ID,13102661135232805,13102661135232805_wrong,写错内容
895,邮件中收件人信息,110358309@qq.com,110358309 at qq.com,邮箱格式错误
896,IMEI,860000000008978,86000000000897,少写数字
896,上网认证帐号,auth_500896@access.example.cn,,漏写
896,上网认证类型,1008,10088,重复录入
896,关联纬度,29.439600,29.4396,精度缺失
896,域名,mail16.example.cn,localhost,域名不完整
896,基站编号,BS500000000897,BS500000000897_wrong,写错内容
896,截获时间,1767018917,,漏写
896,数据来源,144,144.0,数字格式错误
896,源IP,10.96.22.149,,漏写
896,用户名,user_000897,user_00089,少写字符
896,邮件中发件人信息,sender000897@example.cn,sender000897@examplecn,少写符号
896,邮件中收件人信息,receiver000897@example.cn,,漏写
897,IMEI,860000000008986,86000000000898,少写数字
897,IMSI,460071000000897,0000000000000,长度错误
897,关联经度,106.439700,106.4397,精度缺失
897,域名,139.com,139com,少写符号
897,基站类型,3,33,重复录入
897,截获时间,1766997808,,漏写
898,上网认证类型,9999,未知,值域错误
898,关联纬度,29.439800,29.4398,精度缺失
898,关联经度,106.439800,"106,439800",小数点误写
898,域名,mail18.example.cn,,漏写
898,截获时间,1767014903,,漏写
898,源IP,10.98.36.175,10-98-36-175,格式错误
898,源IPv6,2408:8362:2a74:5fb3:8377:1942:7caf:d127,,漏写
898,邮件中收件人信息,770596183@qq.com,770596183 at qq.com,邮箱格式错误
899,IMSI,460091000000899,460091000000899x,混入字母
899,上网认证帐号,auth_500899@access.example.cn,auth_500899@access.example.c,少写字符
899,域名,mail19.example.cn,mail19example.cn,少写符号
899,基站类型,5,,漏写
899,源IP,10.99.43.188,999.999.999.999,值域错误
900,上网认证类型,9999,未知,值域错误
900,基站类型,1,,漏写
900,数据来源,111,,漏写
900,源IPv6,2408:8463:3600:13b3:50bc:eeff:fee4:74ba,24088463:3600:13b3:50bc:eeff:fee4:74ba,少写分隔符
900,用户ID,13102663445140868,,漏写
900,用户名,user_000901,user 000901,分隔符误写
900,邮件中发件人信息,film@tencent.com,film@tencentcom,少写符号
901,IMEI,860000000009026,0000000000000,长度错误
901,上网认证帐号,auth_500901@access.example.cn,,漏写
901,上网认证类型,1008,未知,值域错误
901,关联纬度,29.440100,"29,440100",小数点误写
901,基站类型,2,未知,值域错误
901,数据来源,144,,漏写
901,源IP,10.101.57.214,999.999.999.999,值域错误
901,邮件中发件人信息,sender000902@example.cn,sender000902 at example.cn,邮箱格式错误
902,上网认证类型,9999,9999.0,数字格式错误
902,关联纬度,29.440200,29.4402,精度缺失
902,关联经度,106.440200,106.4402,精度缺失
902,基站类型,3,未知,值域错误
902,源IP,10.102.64.227,10.102.64.22,少写字符
902,源IPv6,2408:8262:5b:4e8b:dd2a:9a8f:9286:3778,24088262:5b:4e8b:dd2a:9a8f:9286:3778,少写分隔符
902,邮件中发件人信息,ysszwfw@digitalgd.com.cn,ysszwfw@digitalgdcom.cn,少写符号
903,关联经度,106.440300,,漏写
903,基站编号,BS500000000904,BS500000000904 wrong,分隔符误写
903,源IP,10.103.71.240,,漏写
903,源IPv6,240e:430:81:5f3:f432:a4ff:fe4c:e667,2409:::bad-ipv6,值域错误
903,用户ID,13102661478611323,13102661478611323 wrong,分隔符误写
904,IMSI,460041000000904,0000000000000,长度错误
904,上网认证帐号,auth_500904@access.example.cn,auth 500904@access.example.cn,分隔符误写
904,关联纬度,29.440400,999.999999,值域错误
904,域名,mail4.example.cn,localhost,域名不完整
904,截获时间,1767018848,176701884,少写数字
904,数据来源,124,124.0,数字格式错误
904,邮件中发件人信息,account-security-noreply@accountprotection.microsoft.com,account-security-noreply@accountprotectionmicrosoft.com,少写符号
904,邮件中收件人信息,1311292855@qq.com,1311292855 at qq.com,邮箱格式错误
905,关联经度,106.440500,106.4405,精度缺失
905,域名,mail5.example.cn,mail5。example.cn,中英文符号混用
905,基站编号,BS500000000906,BS500000000906 wrong,分隔符误写
905,数据来源,124,124.0,数字格式错误
905,邮件中发件人信息,account-security-noreply@accountprotection.microsoft.com,account-security-noreply at accountprotection.microsoft.com,邮箱格式错误
905,邮件中收件人信息,1311292855@qq.com,1311292855 at qq.com,邮箱格式错误
906,上网认证帐号,auth_500906@access.example.cn,auth 500906@access.example.cn,分隔符误写
906,关联经度,106.440600,"106,440600",小数点误写
906,基站编号,BS500000000907,BS50000000090,少写字符
906,截获时间,1767003305,,漏写
906,用户ID,13102661734229228,13102661734229228_wrong,写错内容
906,邮件中发件人信息,noreply@h5.hilton.com,unknown@example,域名不完整
907,IMEI,860000000009083,86000000000908,少写数字
907,IMSI,460071000000907,46007100000090,少写数字
907,关联纬度,29.440700,"29,440700",小数点误写
907,关联经度,106.440700,106.4407,精度缺失
907,域名,mail7.example.cn,,漏写
907,基站编号,BS500000000908,BS50000000090,少写字符
907,源IP,10.107.99.42,,漏写
907,用户ID,uid_100907,uid_100907_wrong,写错内容
907,用户名,user_000908,user_000908_wrong,写错内容
908,IMSI,460081000000908,460081000000908x,混入字母
908,上网认证帐号,auth_500908@access.example.cn,auth 500908@access.example.cn,分隔符误写
908,上网认证类型,9999,99999,重复录入
908,关联纬度,29.440800,,漏写
908,基站编号,BS500000000909,,漏写
908,源IP,10.108.106.55,999.999.999.999,值域错误
908,用户ID,13102661570061640,13102661570061640_wrong,写错内容
908,邮件中收件人信息,545187144@qq.com,545187144 at qq.com,邮箱格式错误
909,IMEI,860000000009109,860000000009109x,混入字母
909,数据来源,802,8022,重复录入
910,IMEI,860000000009117,0000000000000,长度错误
910,上网认证帐号,auth_500910@access.example.cn,auth_500910@access.example.c,少写字符
910,关联经度,106.441000,106.4410,精度缺失
910,基站类型,1,1.0,数字格式错误
910,基站编号,BS500000000911,BS500000000911_wrong,写错内容
910,截获时间,1767009953,176700995,少写数字
910,用户ID,13102663437156207,13102663437156207 wrong,分隔符误写
910,邮件中发件人信息,ccsvc@message.cmbchina.com,ccsvc at message.cmbchina.com,邮箱格式错误
910,邮件中收件人信息,2412281711@qq.com,2412281711 at qq.com,邮箱格式错误
911,上网认证类型,9999,,漏写
911,基站编号,BS500000000912,BS50000000091,少写字符
912,IMEI,860000000009133,,漏写
912,上网认证帐号,auth_500912@access.example.cn,,漏写
912,上网认证类型,9999,99999,重复录入
912,关联经度,106.441200,106.4412,精度缺失
912,截获时间,1767022501,00000000,长度错误
912,用户ID,13102661569169223,,漏写
913,上网认证帐号,auth_500913@access.example.cn,,漏写
913,上网认证类型,9999,,漏写
913,关联经度,106.441300,106.4413,精度缺失
913,基站类型,4,4.0,数字格式错误
913,截获时间,1767023348,176702334,少写数字
913,源IPv6,2409:8961:1200:263:99e2:1421:236b:b85d,2409:::bad-ipv6,值域错误
914,IMEI,860000000009158,860000000009158x,混入字母
914,上网认证帐号,auth_500914@access.example.cn,,漏写
914,关联经度,106.441400,106.4414,精度缺失
914,域名,mail14.example.cn,mail14example.cn,少写符号
914,截获时间,1766942778,,漏写
914,数据来源,111,111.0,数字格式错误
914,源IPv6,2408:8463:4e10:46:3514:b354:f18:c1dc,24088463:4e10:46:3514:b354:f18:c1dc,少写分隔符
914,邮件中收件人信息,895273941@qq.com,unknown@example,域名不完整
915,IMSI,460051000000915,0000000000000,长度错误
915,域名,mail15.example.cn,localhost,域名不完整
915,基站编号,BS500000000916,BS500000000916 wrong,分隔符误写
915,数据来源,124,1244,重复录入
915,用户ID,13102661875181388,,漏写
916,IMEI,860000000009174,86000000000917,少写数字
916,IMSI,460061000000916,,漏写
916,关联纬度,29.441600,,漏写
916,关联经度,106.441600,,漏写
916,源IP,10.116.162.159,999.999.999.999,值域错误
916,用户名,user_000917,user 000917,分隔符误写
916,邮件中发件人信息,sender000917@example.cn,unknown@example,域名不完整
917,上网认证类型,9999,,漏写
917,关联纬度,29.441700,"29,441700",小数点误写
917,基站编号,BS500000000918,,漏写
917,截获时间,1766970255,176697025,少写数字
917,数据来源,124,1244,重复录入
917,源IP,10.117.169.172,10-117-169-172,格式错误
917,用户ID,13102661634551100,13102661634551100 wrong,分隔符误写
917,邮件中发件人信息,support01@ses3.ibit.global,unknown@example,域名不完整
918,上网认证帐号,auth_500918@access.example.cn,auth 500918@access.example.cn,分隔符误写
918,基站编号,BS500000000919,BS500000000919_wrong,写错内容
918,截获时间,1766984530,1766984530x,混入字母
918,用户ID,uid_100918,,漏写
918,邮件中发件人信息,sender000919@example.cn,sender000919@examplecn,少写符号
918,邮件中收件人信息,receiver000919@example.cn,receiver000919@examplecn,少写符号
919,上网认证帐号,auth_500919@access.example.cn,,漏写
919,关联纬度,29.441900,"29,441900",小数点误写
919,关联经度,106.441900,106.4419,精度缺失
919,基站类型,5,5.0,数字格式错误
919,基站编号,BS500000000920,BS500000000920 wrong,分隔符误写
919,截获时间,1766984534,176698453,少写数字
919,数据来源,802,8022,重复录入
919,源IPv6,2408:8462:2530:11cf:70b9:6dff:fe74:88a8,2408:::8462:2530:11cf:70b9:6dff:fe74:88a8,格式错误
919,用户名,user_000920,user 000920,分隔符误写
920,基站类型,1,未知,值域错误
920,源IP,10.120.190.211,999.999.999.999,值域错误
920,用户ID,13102661539467465,13102661539467465 wrong,分隔符误写
920,邮件中收件人信息,514592969@qq.com,514592969@qqcom,少写符号
921,IMSI,460011000000921,0000000000000,长度错误
921,上网认证类型,9999,9999.0,数字格式错误
921,基站类型,2,未知,值域错误
921,基站编号,BS500000000922,BS500000000922_wrong,写错内容
921,用户ID,13102661311540523,,漏写
921,用户名,user_000922,user 000922,分隔符误写
921,邮件中收件人信息,286666027@qq.com,unknown@example,域名不完整
922,上网认证类型,9999,9999.0,数字格式错误
922,关联经度,106.442200,"106,442200",小数点误写
922,基站编号,BS500000000923,BS50000000092,少写字符
922,数据来源,124,未知,值域错误
922,源IPv6,2408:8462:4330:126:68e9:6cff:fedc:2fbf,24088462:4330:126:68e9:6cff:fedc:2fbf,少写分隔符
922,用户名,user_000923,,漏写
922,邮件中发件人信息,12306@rails.com.cn,12306 at rails.com.cn,邮箱格式错误
922,邮件中收件人信息,286666027@qq.com,,漏写
923,IMEI,860000000009240,,漏写
923,IMSI,460031000000923,46003100000092,少写数字
923,源IPv6,2408:8462:3730:30ee:911a:4ea2:c63d:a592,2409:::bad-ipv6,值域错误
923,邮件中发件人信息,95555ad@message.cmbchina.com,unknown@example,域名不完整
924,上网认证帐号,auth_500924@access.example.cn,auth 500924@access.example.cn,分隔符误写
924,上网认证类型,9999,,漏写
924,关联纬度,29.442400,29.4424,精度缺失
924,关联经度,106.442400,106.4424,精度缺失
924,基站编号,BS500000000925,BS500000000925 wrong,分隔符误写
924,截获时间,1766989580,1766989580x,混入字母
924,数据来源,802,未知,值域错误
924,用户ID,13102664172453314,13102664172453314_wrong,写错内容
925,IMSI,460051000000925,46005100000092,少写数字
925,上网认证帐号,auth_500925@access.example.cn,auth_500925@access.example.c,少写字符
925,基站编号,BS500000000926,,漏写
925,源IP,10.125.225.26,10.125.225.2,少写字符
925,用户ID,13102663465929210,13102663465929210_wrong,写错内容
925,用户名,user_000926,user_000926_wrong,写错内容
925,邮件中收件人信息,2441054714@qq.com,2441054714@qqcom,少写符号
926,上网认证帐号,auth_500926@access.example.cn,auth_500926@access.example.c,少写字符
926,截获时间,1766977063,1766977063x,混入字母
926,数据来源,111,未知,值域错误
926,用户ID,13102661872688549,1310266187268854,少写字符
926,邮件中发件人信息,nikeofficial@edm.nike.com.cn,nikeofficial@edmnike.com.cn,少写符号
926,邮件中收件人信息,847814053@qq.com,847814053@qqcom,少写符号
927,IMEI,860000000009281,86000000000928,少写数字
927,关联纬度,29.442700,29.4427,精度缺失
927,数据来源,111,111.0,数字格式错误
927,源IP,10.127.239.52,,漏写
927,用户ID,13102661386002361,13102661386002361 wrong,分隔符误写
928,IMSI,460081000000928,0000000000000,长度错误
928,域名,mail8.example.cn,mail8example.cn,少写符号
928,数据来源,802,802.0,数字格式错误
928,源IP,10.128.246.65,,漏写
928,用户ID,uid_100928,uid_100928_wrong,写错内容
928,邮件中发件人信息,zeng.huilin@bluebank.com.cn,unknown@example,域名不完整
928,邮件中收件人信息,li.yanjun@bluebank.com.cn,unknown@example,域名不完整
929,IMEI,860000000009307,86000000000930,少写数字
929,IMSI,460091000000929,460091000000929x,混入字母
929,上网认证帐号,auth_500929@access.example.cn,auth 500929@access.example.cn,分隔符误写
929,上网认证类型,1008,10088,重复录入
929,关联纬度,29.442900,"29,442900",小数点误写
929,域名,mail9.example.cn,mail9example.cn,少写符号
929,基站类型,5,未知,值域错误
929,基站编号,BS500000000930,BS50000000093,少写字符
929,源IP,10.129.3.78,,漏写
929,源IPv6,2408:844f:bd00:d749:0:0:0:1,2408844f:bd00:d749:0:0:0:1,少写分隔符
929,用户ID,uid_100929,uid_10092,少写字符
930,IMEI,860000000009315,0000000000000,长度错误
930,IMSI,460001000000930,,漏写
930,上网认证类型,9999,,漏写
930,关联纬度,29.443000,,漏写
930,域名,mail10.example.cn,,漏写
930,基站类型,1,未知,值域错误
930,基站编号,BS500000000931,BS500000000931_wrong,写错内容
930,截获时间,1766979363,00000000,长度错误
930,数据来源,111,111.0,数字格式错误
930,源IP,10.130.10.91,,漏写
930,用户ID,13102661651225809,13102661651225809 wrong,分隔符误写
931,上网认证帐号,auth_500931@access.example.cn,,漏写
931,关联纬度,29.443100,29.4431,精度缺失
931,基站类型,2,,漏写
931,数据来源,111,1111,重复录入
931,源IPv6,2408:8463:1310:6e95:f17c:8c71:b51d:152e,2408:::8463:1310:6e95:f17c:8c71:b51d:152e,格式错误
931,用户ID,13102661351327626,13102661351327626_wrong,写错内容
931,用户名,user_000932,user 000932,分隔符误写
932,IMEI,860000000009331,86000000000933,少写数字
932,IMSI,460021000000932,0000000000000,长度错误
932,上网认证类型,9999,未知,值域错误
932,基站编号,BS500000000933,BS50000000093,少写字符
932,截获时间,1766979618,,漏写
932,数据来源,111,111.0,数字格式错误
932,源IP,10.132.24.117,10-132-24-117,格式错误
932,邮件中发件人信息,2209034447@qq.com,2209034447@qqcom,少写符号
932,邮件中收件人信息,2209034447@qq.com,,漏写
933,上网认证帐号,auth_500933@access.example.cn,auth 500933@access.example.cn,分隔符误写
933,关联经度,106.443300,"106,443300",小数点误写
933,基站类型,4,,漏写
933,数据来源,111,1111,重复录入
933,源IP,10.133.31.130,,漏写
933,用户ID,13102662352246110,13102662352246110_wrong,写错内容
933,邮件中收件人信息,1327371614@qq.com,unknown@example,域名不完整
934,关联经度,106.443400,106.4434,精度缺失
934,基站类型,5,5.0,数字格式错误
934,基站编号,BS500000000935,BS50000000093,少写字符
934,源IP,10.134.38.143,10-134-38-143,格式错误
934,源IPv6,2409:8c54:813:10b:0:0:1:205,24098c54:813:10b:0:0:1:205,少写分隔符
934,用户名,13678412916@139.com,13678412916@139.co,少写字符
934,邮件中发件人信息,13983292985@139.com,13983292985@139com,少写符号
935,IMSI,460051000000935,46005100000093,少写数字
935,上网认证帐号,auth_500935@access.example.cn,auth 500935@access.example.cn,分隔符误写
935,上网认证类型,9999,,漏写
935,基站编号,BS500000000936,BS50000000093,少写字符
935,截获时间,1766989713,1766989713x,混入字母
935,源IP,10.135.45.156,,漏写
935,用户ID,13102661571560302,1310266157156030,少写字符
936,上网认证帐号,auth_500936@access.example.cn,,漏写
936,域名,mail16.example.cn,localhost,域名不完整
937,IMEI,860000000009380,,漏写
937,上网认证帐号,auth_500937@access.example.cn,,漏写
937,关联纬度,29.443700,999.999999,值域错误
938,上网认证帐号,auth_500938@access.example.cn,auth_500938@access.example.cn_wrong,写错内容
938,域名,mail18.example.cn,,漏写
938,基站类型,4,,漏写
938,截获时间,1767003943,1767003943x,混入字母
938,数据来源,124,未知,值域错误
938,源IP,10.138.66.195,,漏写
938,用户ID,13102661607700728,1310266160770072,少写字符
939,上网认证帐号,auth_500939@access.example.cn,,漏写
939,关联经度,106.443900,106.4439,精度缺失
939,基站类型,5,,漏写
939,数据来源,111,,漏写
939,源IP,10.139.73.208,,漏写
940,IMEI,860000000009414,0000000000000,长度错误
940,上网认证帐号,auth_500940@access.example.cn,auth 500940@access.example.cn,分隔符误写
940,上网认证类型,1008,10088,重复录入
940,关联纬度,29.444000,999.999999,值域错误
940,关联经度,106.444000,,漏写
940,基站编号,BS500000000941,BS500000000941_wrong,写错内容
940,截获时间,1767009864,,漏写
940,源IP,10.140.80.221,10-140-80-221,格式错误
940,源IPv6,240e:430:2aa2:159f:fc1a:5cff:fe6b:6f2e,240e430:2aa2:159f:fc1a:5cff:fe6b:6f2e,少写分隔符
940,用户ID,uid_100940,,漏写
940,用户名,shidong@yxologistics.com,shidong@yxologistics.co,少写字符
940,邮件中发件人信息,sender000941@example.cn,sender000941 at example.cn,邮箱格式错误
941,IMEI,860000000009422,,漏写
941,上网认证类型,9999,,漏写
941,域名,mail1.example.cn,mail1。example.cn,中英文符号混用
941,基站类型,2,22,重复录入
941,基站编号,BS500000000942,,漏写
941,截获时间,1767002638,,漏写
941,数据来源,111,,漏写
941,源IP,10.141.87.234,,漏写
941,邮件中发件人信息,account-security-noreply@accountprotection.microsoft.com,,漏写
941,邮件中收件人信息,490319091@qq.com,490319091 at qq.com,邮箱格式错误
942,IMEI,860000000009430,860000000009430x,混入字母
942,上网认证帐号,auth_500942@access.example.cn,auth_500942@access.example.cn_wrong,写错内容
942,关联经度,106.444200,"106,444200",小数点误写
942,基站类型,3,,漏写
942,基站编号,BS500000000943,BS500000000943 wrong,分隔符误写
942,邮件中发件人信息,epolicy@picc.com.cn,epolicy@picccom.cn,少写符号
942,邮件中收件人信息,82731261@qq.com,,漏写
943,IMSI,460031000000943,460031000000943x,混入字母
943,上网认证帐号,auth_500943@access.example.cn,auth_500943@access.example.cn_wrong,写错内容
943,上网认证类型,9999,,漏写
943,域名,mail3.example.cn,,漏写
943,基站编号,BS500000000944,BS500000000944 wrong,分隔符误写
943,截获时间,1766973395,00000000,长度错误
943,数据来源,111,1111,重复录入
943,源IP,10.143.101.10,,漏写
943,源IPv6,2408:8463:ec20:20a:a4be:33ff:fef5:90c,2409:::bad-ipv6,值域错误
943,用户名,user_000944,user_000944_wrong,写错内容
943,邮件中收件人信息,82731261@qq.com,82731261@qqcom,少写符号
944,IMSI,460041000000944,46004100000094,少写数字
944,上网认证帐号,auth_500944@access.example.cn,,漏写
944,上网认证类型,9999,,漏写
944,关联纬度,29.444400,,漏写
944,域名,mail4.example.cn,mail4。example.cn,中英文符号混用
944,数据来源,111,未知,值域错误
944,用户ID,13102661644292584,,漏写
944,用户名,user_000945,user_000945_wrong,写错内容
944,邮件中收件人信息,619418088@qq.com,619418088@qqcom,少写符号
945,IMSI,460051000000945,460051000000945x,混入字母
945,上网认证帐号,auth_500945@access.example.cn,,漏写
945,域名,risun.cc,,漏写
945,基站类型,1,,漏写
945,数据来源,802,未知,值域错误
945,源IP,10.145.115.36,999.999.999.999,值域错误
945,源IPv6,2408:8756:f50:3000:0:0:0:12,2409:::bad-ipv6,值域错误
945,用户ID,uid_100945,uid_10094,少写字符
945,邮件中发件人信息,ysx@risun.cc,ysx at risun.cc,邮箱格式错误
946,IMEI,860000000009471,86000000000947,少写数字
946,IMSI,460061000000946,0000000000000,长度错误
946,上网认证类型,9999,9999.0,数字格式错误
946,关联经度,106.444600,999.999999,值域错误
946,基站编号,BS500000000947,BS500000000947 wrong,分隔符误写
946,源IPv6,2408:8262:186c:7d09:72b7:499a:af36:822e,2409:::bad-ipv6,值域错误
946,用户ID,13102662065804465,13102662065804465 wrong,分隔符误写
946,用户名,user_000947,user_000947_wrong,写错内容
947,上网认证帐号,auth_500947@access.example.cn,,漏写
947,关联纬度,29.444700,,漏写
947,关联经度,106.444700,106.4447,精度缺失
947,数据来源,111,1111,重复录入
947,用户ID,13102661083703482,1310266108370348,少写字符
947,用户名,user_000948,user_00094,少写字符
948,IMSI,460081000000948,46008100000094,少写数字
948,上网认证帐号,auth_500948@access.example.cn,auth_500948@access.example.c,少写字符
948,关联纬度,29.444800,29.4448,精度缺失
948,域名,mail8.example.cn,,漏写
948,基站类型,4,44,重复录入
948,截获时间,1766939608,,漏写
948,源IP,10.148.136.75,10.148.136.7,少写字符
948,源IPv6,2408:8463:2030:1f88:400b:a1ff:fedb:4884,24088463:2030:1f88:400b:a1ff:fedb:4884,少写分隔符
948,用户ID,13102662586657527,13102662586657527_wrong,写错内容
948,邮件中发件人信息,flaming@glorify.sunbiguser.com,flaming@glorifysunbiguser.com,少写符号
949,IMEI,860000000009505,0000000000000,长度错误
949,IMSI,460091000000949,46009100000094,少写数字
949,关联纬度,29.444900,"29,444900",小数点误写
949,域名,mail9.example.cn,,漏写
949,源IP,10.149.143.88,10-149-143-88,格式错误
